,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
10,-1,0.999870180614021,0.9901146432872121,0.9669917055323229,0.9298200567898209,0.8729364726512273,0.8076408283428504,0.7260797702179294,0.6464117649363659,0.5580697529719043,0.47993525647768026,0.39987329138384736,0.3337488877247977,0.2697147303653686,0.2194329017813264,0.17276813391648552,0.13752610057680997,0.10588856747409692,0.08272652757997745,0.06248185338179644,0.04803246610887828,0.03567758258359467,0.027044337395444568,0.019797124918128135,0.014823117178639215,0.010712474904646614,0.007934391749143788,0.0056692253805334485,0.004158745143097097,0.002941492721417612,0.002139280121149395,0.001499420294463569,0.0010820933413067842,0.0007522458672571469,0.0005390990567227366,0.0003719958751587197,0.0002649083542719701,0.0001815641653468579,0.00012855258103509546,8.756559296728193e-05,6.167238938124636e-05
11,-1,0.9999558253478266,0.9941952407696988,0.9810995623453478,0.953933455078628,0.9162835486754316,0.8610910918722071,0.7998329909591375,0.7239699784664875,0.6500597622438719,0.5675928721351305,0.4939522010175369,0.41749482209068145,0.35338290485887397,0.2902606265268905,0.2398018437706999,0.19211385541691475,0.1554036111154341,0.12182128121139307,0.0967479865559561,0.07441294802027693,0.058154271104384904,0.043988306189049114,0.03389421381861129,0.02526257321998522,0.019223395088112098,0.014141481093695379,0.010641710652761961,0.007737440857045478,0.0057648501796338306,0.004147766577838584,0.0030627766812580328,0.002182869941647345,0.0015988747283051032,0.0011297913545134442,0.0008214762305260627,0.0005759496155087148,0.0004159813556208863,0.0002895749969248623,0.0002078691886551155,0.00014375778189323676
12,-1,0.9999849683475244,0.997093039282611,0.9883881767309752,0.9720409555050529,0.9430417383287498,0.9052208836781301,0.8520487322394816,0.7941151052539013,0.7230343541614176,0.6538260547697077,0.5762944972440298,0.5065001562133692,0.43327817503796673,0.37110057453648077,0.3090395995860905,0.25867736025051047,0.21034339124240437,0.17252305169635063,0.1373603372398512,0.11065772539837355,0.08647506202183525,0.06856577878465599,0.052701241755588046,0.04120055099658618,0.031203452643917426,0.024088556865290232,0.018003970295431274,0.013742615876491273,0.010149926462547223,0.007669115995074407,0.005603689195139228,0.004195269739197878,0.00303568602618359,0.002253786241760638,0.001616423412846099,0.0011909700594856642,0.000847264221371217,0.0006199187131294427,0.00043774249495038566,0.00031823768240289756
13,-1,0.9999948850626993,0.9982966724673934,0.9934923672497125,0.9819904222195501,0.9637007393791113,0.9335412208076308,0.896122288904484,0.8448643350080502,0.7898809045597612,0.7228362154058834,0.6576179141584765,0.5842981372278119,0.5178669995299694,0.44756351041167486,0.3872335935358417,0.32631429535526024,0.27624162657153783,0.22754608061555287,0.18890144781194906,0.15246212323280983,0.12437673250439324,0.09856935695240727,0.07916452440609233,0.061720773905833824,0.04888031610225674,0.03755364209481547,0.029368470582025238,0.022266084110746688,0.017216034489999824,0.01289694059135179,0.009869626863310287,0.007313454207145437,0.005544561590908758,0.004067944213546008,0.0030577774304796973,0.0022231385909685514,0.0016580449052778948,0.0011954553148023949,0.0008851928935731068,0.000633341109555233
14,-1,0.9999982595005019,0.9991478021176246,0.9960301805339228,0.9893182732488335,0.9758132933199831,0.9561123907633403,0.9254099036867665,0.8885740702274031,0.8391561929112654,0.7867557072227129,0.7231940248416264,0.661400748858904,0.5917362418088339,0.5282732390747784,0.46061871830899803,0.40204058233257506,0.3423001461113759,0.29265099183752896,0.24380980015043036,0.20456910647231963,0.16710644191040191,0.13785230362770923,0.11062211074045264,0.08986921093436476,0.07096691042604841,0.05686085285646113,0.044252310064679695,0.03501458237703938,0.026892618878906746,0.021037866256665077,0.015964759948945702,0.012360245354750566,0.009277233911635478,0.0071148820845032615,0.005286776184467597,0.0040194602598414095,0.0029592237831468316,0.002231958651104905,0.0016292894465349183,0.001219854664902154
15,-1,0.9999994077466985,0.9995010783718019,0.9978097138901969,0.9932125936751617,0.9849793295631238,0.9699124462341889,0.9492898562214778,0.9183845923722052,0.8822651285644647,0.8345705609176146,0.7844709526517928,0.7239514894684497,0.6651473549852058,0.5986947168355511,0.5378798493345591,0.4726425189162492,0.41572150533660984,0.3571694823257646,0.30803725358574774,0.2592153449677052,0.21956207128466204,0.18128762266608206,0.15105015995479454,0.12257848781945357,0.10061550812134988,0.08037306696069167,0.06507918928151088,0.05124437840113508,0.040981019814141706,0.03184843381139805,0.02518240961587615,0.019336943192244528,0.015131641207620014,0.011491923438102378,0.008907387328575253,0.006696639872455533,0.005145217628283901,0.003832238087753127,0.0029206708869154063,0.0021566478707236835
16,-1,0.9999997984693627,0.9997504762659755,0.9986709611522515,0.9960466963756519,0.9901507718774196,0.9806470770320923,0.9644141793635035,0.9431805397356439,0.9123121769441207,0.8769618369919625,0.8308786435749873,0.7828395151664878,0.7250098468427124,0.66884356501963,0.6052440775702204,0.5468112801345001,0.48379087364604473,0.4284355010870592,0.37106384240378987,0.3225126780450766,0.2738365387864963,0.23391874979778324,0.19500962986222276,0.16394928104851364,0.13439814598992764,0.11135274616557331,0.08988409531152304,0.07348114384520273,0.05848055753667414,0.04722519215294148,0.03709939568497943,0.029623409852251932,0.022995334279000995,0.0181721613179461,0.013951818927837187,0.01092065414286438,0.008299629310068148,0.006439372380605836,0.004848062737151144,0.0037308162587885024
17,-1,0.9999999314236026,0.9998539643903492,0.9992753850880751,0.9975136943502612,0.9940087142357859,0.9869661853429755,0.9764389307067999,0.9593290439308222,0.9377194015530574,0.9070416740031827,0.8724830046498431,0.82790177659262,0.7817232626194817,0.726294666314284,0.672480379947618,0.6114384777158685,0.5551644772531614,0.4941866954706529,0.4403105947154738,0.38410007101697685,0.33617308812706026,0.2877399369310625,0.2476776227245851,0.20828248728013005,0.17653808943773033,0.14605178430489332,0.12204118497026618,0.09945447406920147,0.08202033323316177,0.06591709782782651,0.05370804033324151,0.04261297333053707,0.03433480496844564,0.02692083803361711,0.021468544975883984,0.016649212557558215,0.013151143653764082,0.010095794504831473,0.007904389494968182,0.006010996891918851
18,-1,0.9999999766649759,0.9999269745951802,0.9995621232261258,0.998572945125983,0.9961208588082775,0.9917958673523326,0.9837706082739714,0.9724161307384626,0.9546573294962744,0.9328390116314178,0.9024555564814352,0.868687984279745,0.8255073943520896,0.7810193960503586,0.7277523173735064,0.676052982116095,0.617321797848549,0.5630167609820703,0.5039289736528811,0.4514513560433172,0.39637579025481384,0.3491007597550023,0.30098532884516116,0.2608760394818952,0.22111997900951913,0.1888117545204823,0.157518552596618,0.13264983368947983,0.10904674861044814,0.09065720442159517,0.07351540266151985,0.060394067837239815,0.048358587003929004,0.03929124213227392,0.031094008823039955,0.025006500626198712,0.019574901770418596,0.015593620763319261,0.012083452712917126,0.00954109207382953
19,-1,0.9999999920596099,0.9999572669830628,0.9997634784973841,0.9991096784942528,0.9976800716908172,0.9945533185252151,0.9894898385032629,0.9806272792803281,0.9686105695943623,0.9503784635792389,0.9284755711259943,0.8984544443756737,0.8654654256645908,0.823592273246399,0.7806493811264128,0.7293422720097633,0.6795589292067128,0.6229296698156523,0.5704306418864826,0.5130983741690497,0.4619441642451258,0.40797323125283436,0.3613666808239655,0.3136262847862272,0.27354953705495433,0.2335380706686836,0.20077023520436638,0.16878406553108263,0.14315470082424042,0.11863019644611808,0.09935813244405405,0.08124157644103414,0.0672512339492751,0.05430778460755224,0.0444684206714131,0.03549548779851186,0.02877116263987937,0.022718616352720402,0.018241523912465352,0.014259479709606991
20,-1,0.9999999972980618,0.9999786325195057,0.9998575420040653,0.9994951312370953,0.9985131971102204,0.9966331268886942,0.9928703688453135,0.9871494859143966,0.9775795546255037,0.965035103261955,0.9464672675242236,0.9245712871493622,0.8949568260752179,0.8627263853249061,0.8220757683678568,0.7805523819475513,0.7310337876679587,0.6829974124513066,0.6282915932753824,0.5774574026425449,0.5217615075039795,0.4718611541825628,0.41896225393652176,0.37303242400209513,0.32571078905607553,0.2857315185378907,0.2455538567445084,0.21241686526963366,0.17983888814069643,0.1535373977032487,0.128179703022426,0.1080946074464422,0.089065957208885,0.07425076687406101,0.06043429938482671,0.04984330652825335,0.040106320137829984,0.03274744711367394,0.026069370809821,0.021087284665885664
21,-1,0.9999999990805905,0.9999874968276372,0.9999236265988791,0.9996870404551069,0.999123357976778,0.9977909341840161,0.9954687476149939,0.991117205916881,0.9848175198247167,0.9746527709451832,0.9616912565871956,0.9428956281496894,0.9210747435276394,0.8918946836253285,0.8603989124152258,0.8208936645714873,0.7806805157009169,0.7328031004428045,0.6863686528520782,0.6334322417124894,0.5841396166023471,0.5299739680738405,0.4812631384292665,0.4294026505465952,0.38415166228524583,0.33728184684623563,0.2974531358020482,0.2571848516497872,0.22375732279604937,0.19067737334338505,0.1637840225815314,0.13767481995335518,0.11684251575847315,0.0969626612551153,0.08136693414064114,0.06671402796587966,0.05539425257426028,0.044908178356957984,0.03692032423537468,0.0296157508970431
22,-1,0.9999999996871454,0.9999937482743437,0.9999541231188347,0.9998243242189968,0.9994428757545613,0.9986553174308188,0.9969652943940635,0.9942191162362484,0.9893300170037089,0.9825240033572583,0.9718615184794497,0.9585738064450158,0.9396356806617245,0.9179407127817545,0.8892112280214752,0.8584242398644681,0.8199942996557128,0.7809956266756855,0.7346316610034295,0.6896735474152902,0.638372493953546,0.5905130165566161,0.5377826216399347,0.49020183087605473,0.4393459545034907,0.3947714102536364,0.3483780523050882,0.30874329754379803,0.26844851971957095,0.23479887853613066,0.20129676802535462,0.1738842687590602,0.14709897982789333,0.12558151234536347,0.10490915526494324,0.0885767950194304,0.073124956796317,0.061101051088111584,0.049883513043173386,0.04127502274152465
23,-1,0.9999999998935425,0.999996341880917,0.9999755564492154,0.9998916744514527,0.9996754511408441,0.9991263712742404,0.9981021718663861,0.9960575154457767,0.9929116829716991,0.9875362587365317,0.9802896791782256,0.9692126757380353,0.9556736655064799,0.9366607253521486,0.9151295807782313,0.8868586804953593,0.8567539032863682,0.8193356168389963,0.7814669556309537,0.7365048288889617,0.6929134210191767,0.6431301844868564,0.596607884889574,0.5452273261654307,0.49872155342684954,0.44883686489221897,0.4049330408340406,0.35903410128734103,0.3196287483614,0.2793619678580782,0.24554984645000863,0.2116965231247338,0.18383071056082273,0.15643884291621624,0.13429447754944449,0.11288586343197118,0.09585995068416531,0.07964705674841305,0.06694493820778993,0.05501564812878247
24,-1,0.9999999999637749,0.9999981709164316,0.9999853496195644,0.9999397157195997,0.9997951857940985,0.9994752094281764,0.9987426809527369,0.9974764165931107,0.9950872311555774,0.9915691044021294,0.9857567160675734,0.9781284045420411,0.9667081249090432,0.9529797005327172,0.933945882025521,0.9126067149746886,0.8847966365154174,0.8553475949646017,0.8188830509103624,0.782069456143249,0.7384109502449001,0.6960898640948253,0.64772068185877,0.6024501105869017,0.5523422538175445,0.5068605650618149,0.45791438229942943,0.41467312301420595,0.36928124815697305,0.33013418674798967,0.2899417505798323,0.2560191821257105,0.22187775979460556,0.1936182307360228,0.16568375422947484,0.14296704943131552,0.12087581222423871,0.1031983018670668,0.0862621598085617,0.0729085651740395
25,-1,0.9999999999876734,0.9999989297433773,0.9999922344584805,0.999962990508243,0.9998819195826008,0.9996618785141604,0.9992246605461308,0.9982987161153114,0.9967906727705177,0.9940716356412131,0.9902097474319984,0.984006770828134,0.9760489999183368,0.9643464032930757,0.9504798616416402,0.9314682743843321,0.9103418290791847,0.88299072263647,0.8541715252767281,0.8186079372516387,0.7827825476926947,0.7403406763701477,0.6992046214129704,0.6521573330850476,0.6080620021440287,0.5591569167905344,0.5146521076993421,0.4666127214682556,0.4240241149644258,0.37914770844370416,0.340282401558637,0.30020375235018215,0.26621618975830286,0.23184285529194104,0.20324356034956753,0.17482529236041705,0.1515872226442761,0.1288643125953874,0.11057581970673759,0.09295382743747482
26,-1,0.9999999999958056,0.999999464866602,0.9999953544151678,0.9999795564426006,0.9999259246602921,0.9997992170265417,0.999491086192926,0.9989267198613658,0.9978022939497908,0.996056890370115,0.9930254885838261,0.9888482746974954,0.9822976240750501,0.9740566192611202,0.9621239035729392,0.9481618859282892,0.9292070593898998,0.9083084033697243,0.8814115379708988,0.8531971644755572,0.8184863143913419,0.7835891818641607,0.7422864590820647,0.7022595169343997,0.6564518120971117,0.6134629214318548,0.5656969735637782,0.5221252380399126,0.47496205104295885,0.4330149404525643,0.38865901193798624,0.3500944145722098,0.31016312312497857,0.2761503092203018,0.24159512112532167,0.21270490833020006,0.18385689444642125,0.16014500516281638,0.13683867781651127,0.11797833281195616
27,-1,0.9999999999985727,0.999999686876959,0.9999975483739219,0.9999874959951989,0.9999576779478756,0.9998715568844987,0.9996900138462075,0.9992836425679352,0.9985854663228515,0.9972613795792177,0.995285971429682,0.9919612064442276,0.9874962419600255,0.9806372235822429,0.972153762524433,0.9600356754894525,0.9460137241524589,0.9271433421077052,0.9064831692391349,0.8800338016436167,0.8524002638307177,0.8184980057057525,0.7844751324630408,0.7442421700001773,0.7052564025735044,0.6606143953683818,0.6186697834763379,0.5719848690753511,0.5293054954106092,0.4829890976865171,0.44167147052523215,0.3978383113529811,0.359589621652019,0.3198342502673097,0.28583096241561334,0.2511385525528149,0.2220016626217854,0.19277354416560538,0.16863212490868074,0.14478797425897194
28,-1,0.9999999999995144,0.9999998434372162,0.9999985357161578,0.9999931375057588,0.9999735852450264,0.9999244963025886,0.9997981632552031,0.9995538462129033,0.9990414739310944,0.9982055933277093,0.9966836816191365,0.9944876107326108,0.990889100395566,0.9861626403798766,0.9790310148591639,0.9703410230370364,0.958075982736364,0.9440237921817423,0.9252600443975186,0.9048456614545408,0.8788356673920543,0.8517600873465268,0.8186259087027332,0.7854284496294008,0.7462028105121259,0.7081971235604241,0.6646541825545891,0.6236974547694374,0.5780403481045827,0.5362154426865173,0.49071764303506415,0.4500169279908942,0.4067066518034073,0.36878592817686373,0.3292307551080118,0.29526744364062596,0.26047763346748487,0.23113414865898896,0.2015715119045769,0.1770417791805869
29,-1,0.9999999999998348,0.9999999083904081,0.9999992301652219,0.9999958160226653,0.9999850275895633,0.9999519973369986,0.999878391342595,0.9997048049646751,0.9993911496047425,0.9987672085036932,0.9977920282328809,0.9960763978837264,0.9936702756783604,0.98981763305895,0.984854367346374,0.9774825232865415,0.9686176382751501,0.9562386813937475,0.9421811093133674,0.9235417520433487,0.9033778328431483,0.8777981679457971,0.8512588028976206,0.8188554384949323,0.7864390352637876,0.7481642881893755,0.711083495233704,0.668579274776717,0.62855907377669,0.583880870658771,0.5428751079621957,0.49816893524902683,0.45807222868483977,0.4152832060296443,0.37769987639718344,0.3383655059246843,0.30446884266950824,0.2696171844242146,0.2401034338516908,0.21024813811831167
30,-1,0.9999999999999438,0.9999999541948605,0.9999995408386642,0.9999977167451316,0.999990696385205,0.9999720341458551,0.9999213733289266,0.9998182431341811,0.9995912252927732,0.9992030271471586,0.9984638886551946,0.9973496718863206,0.9954460926553286,0.9928412613698412,0.9887536788188549,0.9835766237023511,0.9759938092609155,0.9669818959940426,0.9545174777375869,0.9404753646668037,0.9219745587144719,0.9020637248140266,0.8769047625372965,0.8508809956256573,0.8191740879061397,0.7874983094819783,0.7501232427755778,0.7139172878161766,0.6723969200104621,0.6332663111537442,0.589521950877708,0.5493023479041793,0.5053620319990403,0.4658562707229372,0.42358547984713923,0.3863467636245832,0.34725064157228797,0.3134439921919151,0.27856224437480054,0.24891116909172253
31,-1,0.9999999999999809,0.9999999731980493,0.9999997593915388,0.9999986117700204,0.9999947634811397,0.9999823161289612,0.9999530848662197,0.9998806623802933,0.9997434045058528,0.9994577164177445,0.9989910503000192,0.9981347503744178,0.9968832312024831,0.9947986486258027,0.992006784635395,0.9877027636833182,0.9823332432046165,0.9745658208842356,0.9654314335120496,0.9529061011608666,0.9388969379774961,0.9205459152822889,0.9008891863215629,0.8761409661428328,0.8506132758838767,0.8195710765569119,0.7885989461186376,0.7520769094976261,0.7167002167712023,0.6761136326317079,0.6378295827552979,0.5949774356660066,0.5555131487652564,0.512314088006905,0.4733861807603874,0.43162949179520227,0.3947407509380707,0.35589760172305385,0.3222014333637746,0.287317978814479
32,-1,0.9999999999999936,0.9999999865989273,0.9999998566651298,0.9999992462239431,0.999996758663849,0.9999897796705596,0.9999698539447723,0.9999272725004988,0.9998291312906888,0.9996536437051196,0.9993049940441601,0.998757094416477,0.9977830667188916,0.9963971179462051,0.9941392687361705,0.9911720941962959,0.9866692796673431,0.9811269629142227,0.9731986674923316,0.9639634581197329,0.9513984182432207,0.937436892100975,0.9192444892357656,0.8998416343500242,0.8754940440427941,0.8504439609922675,0.8200370686070231,0.7897346611837985,0.7540230108020061,0.7194339370737597,0.6797352924724759,0.6422582253342666,0.6002597354124506,0.5615218773838473,0.5190405974511643,0.4806775245435464,0.43942993046400375,0.40289496256002555,0.36431716089152977,0.3307493948038783
33,-1,0.9999999999999978,0.9999999921586349,0.9999999251061655,0.9999995428070865,0.9999981870328094,0.99999356800118,0.9999821686362269,0.9999525729280322,0.9998938813153695,0.9997663454748418,0.9995490766651272,0.9991340837157143,0.9985032093710504,0.9974120389358463,0.9958953941725053,0.9934725065038948,0.9903415837700066,0.9856566712344811,0.9799596435833677,0.9718918313826003,0.9625749090799073,0.9499885056579181,0.9360869484822703,0.9180600361009403,0.8989098496704595,0.8749527588084397,0.8503628150872349,0.8205639439553019,0.7909000423234944,0.7559596699423863,0.7221200402241239,0.6832672274844773,0.6465606424943989,0.605380016307582,0.5673414917551337,0.5255555993966032,0.48774448767227974,0.4470002925177012,0.41082157632712224,0.3725194642832922
34,-1,0.9999999999999992,0.9999999960792894,0.999999955432017,0.9999997528653312,0.9999988816136945,0.9999963092687751,0.9999886048918487,0.9999713633017726,0.9999298495034531,0.9998523924235725,0.9996921366448375,0.9994300981319775,0.9989462248290624,0.998231520910088,0.9970247247675248,0.995381749474169,0.9928023122817671,0.9895189006987773,0.98466759511736,0.9788324485131215,0.970644331678558,0.9612625763040481,0.9486706944232541,0.9348394529516734,0.9169832833513524,0.8980838024404982,0.8745071596212991,0.8503608350615937,0.8211446114387103,0.7920904103237465,0.7578853415190749,0.7247600531759608,0.6867142831809956,0.6507444267334948,0.610348361647836,0.5729837186945759,0.5318718527510784,0.49460003139965336,0.45435300401781953,0.4185319058274096
35,-1,0.9999999999999998,0.999999997705876,0.9999999767720615,0.9999998504229809,0.9999993779709722,0.9999976870908507,0.999993312690882,0.9999814385900783,0.9999568522698101,0.9999011870542833,0.9998024754489279,0.9996065637628343,0.9992973175911952,0.9987427920373357,0.9979441577517032,0.9966239940396435,0.9948594993385085,0.9921320868313668,0.98870704629179,0.9837040558371262,0.977745988298331,0.9694548510485821,0.9600231868196003,0.9474395942385749,0.9336873366211111,0.9160058264492108,0.8973545030003358,0.8741484059552138,0.8504300733414019,0.8217728552978356,0.7933017058670055,0.7597987552783225,0.7273554385896138,0.6900808813322634,0.6548164621229511,0.6151739079140963,0.5784592045397765,0.5380009859674092,0.5012560274239521,0.46149952728662924
36,-1,1.0,0.99999999885293,0.9999999861905711,0.9999999194708653,0.9999996174403689,0.9999986814222572,0.9999957473670054,0.9999888863500193,0.9999716632805679,0.9999381964495444,0.9998662187688503,0.9997439717575338,0.9995098729054597,0.9991515026595079,0.998525232967127,0.9976431994122184,0.99621250413497,0.9943315969860951,0.9914647369545726,0.9879084662455027,0.9827675198248677,0.9767004377556783,0.968321833615563,0.9588534672537221,0.9462901040805328,0.9326240749528178,0.9151200362384369,0.8967138739342394,0.8738686193031394,0.8505634903100405,0.8224432081950381,0.7945303963464608,0.7616988703642136,0.729907595989899,0.6933710698636759,0.6587830111939292,0.6198649601952717,0.583777643626289,0.5439536257029038,0.507723374928147
